O2Hb,HHB,THb,HB_diff,TSI
9.5577164,18.2479553,27.8055706,-8.690239,95.0036469
9.5577164,18.2479553,27.8055706,-8.690239,94.9753342
9.5499306,18.259182,27.8090115,-8.7092514,95.0042572
9.5499306,18.259182,27.8090115,-8.7092514,95.0396805
9.5421448,18.2704086,27.8124523,-8.7282629,95.0084915
9.5187874,18.3040867,27.8227749,-8.7853003,95.018692
9.5110016,18.3153133,27.8262157,-8.8043127,95.0280914
9.5110016,18.3153133,27.8262157,-8.8043127,95.0300446
9.5032158,18.32654,27.8296566,-8.8233252,95.0102081
9.5032158,18.32654,27.8296566,-8.8233252,95.0329819
9.4883327,18.3657455,27.8539791,-8.8774137,95.014389
9.4876442,18.3489933,27.8365383,-8.8613491,95.0454636
9.4798584,18.36022,27.8399792,-8.8803616,95.0695648
9.4635983,18.365921,27.8294201,-8.9023228,95.1281738
9.4798584,18.36022,27.8399792,-8.8803616,95.0396271
9.4324551,18.4108276,27.8431816,-8.9783716,95.0874863
9.456501,18.3938999,27.8503017,-8.9373989,95.0796967
9.4409294,18.4163532,27.8571815,-8.9754238,95.0570145
9.4409294,18.4163532,27.8571815,-8.9754238,95.0447769
9.4324551,18.4108276,27.8431816,-8.9783716,95.1189041
9.4409294,18.4163532,27.8571815,-8.9754238,95.0593109
9.417572,18.4500332,27.8675041,-9.0324602,95.0675659
9.4104748,18.4780121,27.8883858,-9.0675364,95.0694351
9.4104748,18.4780121,27.8883858,-9.0675364,95.0332489
9.4097862,18.4612598,27.870945,-9.0514727,95.0547485
9.3779554,18.4894123,27.8672676,-9.1114578,95.0872269
9.3779554,18.4894123,27.8672676,-9.1114578,95.0883636
9.3630714,18.5286179,27.8915901,-9.1655464,95.0570145
9.3864288,18.4949379,27.8812675,-9.10851,95.0976028
9.3474998,18.5510712,27.8984718,-9.2035713,95.1354065
9.3468122,18.5343189,27.881031,-9.1875076,95.1457367
9.3468122,18.5343189,27.881031,-9.1875076,95.137558
9.3474998,18.5510712,27.8984718,-9.2035713,95.1175156
9.3474998,18.5510712,27.8984718,-9.2035713,95.116188
9.3312407,18.5567722,27.8879128,-9.2255316,95.1365509
9.3156691,18.5792255,27.8947945,-9.2635565,95.1329269
9.3156691,18.5792255,27.8947945,-9.2635565,95.1408539
9.2838373,18.6073799,27.8911171,-9.3235416,95.1610718
9.3000975,18.6016788,27.9016762,-9.3015814,95.216507
9.275363,18.6018543,27.8771172,-9.3264904,95.2063828
9.2675772,18.613081,27.880558,-9.3455029,95.1958313
9.2767401,18.6353588,27.9119987,-9.3586178,95.130188
9.2675772,18.613081,27.880558,-9.3455029,95.2033234
9.2442198,18.646759,27.8908806,-9.4025393,95.1863556
9.2533827,18.6690369,27.9223213,-9.4156551,95.1078415
9.2689543,18.6465855,27.9154396,-9.3776302,95.1664124
9.2455969,18.6802635,27.9257603,-9.4346676,95.1578979
9.2222395,18.7139435,27.9360828,-9.491704,95.1264954
9.2307138,18.7194691,27.9500828,-9.4887562,95.1082916
9.2236166,18.747448,27.9709644,-9.5238323,95.0706329
9.2391882,18.7249947,27.9640827,-9.4858074,95.0838699
9.2158308,18.7586746,27.9744053,-9.5428448,95.1222839
9.2087336,18.7866535,27.9952869,-9.5779209,95.0759888
9.2249928,18.7809525,28.005846,-9.5559597,95.0352631
9.217207,18.7921791,28.0092869,-9.5749722,95.0415192
9.2094212,18.8034058,28.0127277,-9.5939846,95.1031494
9.1938496,18.8258591,28.0196095,-9.6320095,95.1260605
9.2185841,18.8256836,28.0441685,-9.6071005,95.0893555
9.203701,18.8648891,28.068491,-9.6611891,95.0540009
9.203701,18.8648891,28.068491,-9.6611891,95.0483322
9.2050772,18.8983936,28.1033707,-9.6933165,95.0505524
9.2050772,18.8983936,28.1033707,-9.6933165,95.0794449
9.2050772,18.8983936,28.1033707,-9.6933165,95.0794449
9.1895056,18.9208469,28.1102524,-9.7313414,95.0794449
9.1895056,18.9208469,28.1102524,-9.7313414,95.0873489
9.1817198,18.9320736,28.1136932,-9.7503538,95.0841751
9.173934,18.9433002,28.1171341,-9.7693663,95.0809479
9.1576748,18.9490013,28.106575,-9.7913265,95.1172714
9.1590509,18.9825058,28.1414566,-9.8234539,95.0948029
9.1668367,18.9712791,28.1380157,-9.8044424,95.0650101
9.1668367,18.9712791,28.1380157,-9.8044424,95.1321716
9.1590509,18.9825058,28.1414566,-9.8234539,95.1430664
9.1759996,18.993557,28.1694565,-9.8175573,95.1358566
9.1682138,19.0047836,28.1728973,-9.8365698,95.1459961
9.1370707,19.0496902,28.1866608,-9.9126196,95.1201859
9.1533308,19.0439892,28.1972198,-9.8906584,95.131958
9.1540194,19.0607414,28.2146606,-9.9067221,95.1955414
9.1624928,19.066267,28.2286606,-9.9037743,95.136673
9.154707,19.0774937,28.2321014,-9.9227867,95.1318893
9.1553955,19.0942459,28.2495422,-9.9388504,95.1368408
9.1638699,19.0997715,28.2635422,-9.9359016,95.1354218
9.1638699,19.0997715,28.2635422,-9.9359016,95.1060333
9.1645584,19.1165237,28.280983,-9.9519653,95.0906601
9.1815062,19.1275749,28.3089809,-9.9460688,95.0996552
9.1581488,19.1612549,28.3193035,-10.0031061,95.1038818
9.1510515,19.1892338,28.3401852,-10.0381823,95.100853
9.175786,19.1890583,28.3647442,-10.0132732,95.0964584
9.1602144,19.2115116,28.3716259,-10.0512981,95.0635452
9.1686878,19.2170372,28.3856258,-10.0483494,95.0406494
9.1771622,19.2225628,28.3996258,-10.0454006,95.0780106
9.1700649,19.2505417,28.4205074,-10.0804768,95.0420761
9.1629677,19.2785206,28.4413891,-10.1155539,95.0131226
9.1551819,19.2897472,28.4448299,-10.1345654,95.0325546
9.1721296,19.3007984,28.4728298,-10.1286688,94.9847565
9.1558704,19.3064995,28.4622707,-10.15063,95.0270844
9.1487722,19.3344784,28.4831505,-10.1857061,94.9751053
9.1572466,19.340004,28.4971504,-10.1827574,94.9820633
9.1332016,19.3569317,28.4900322,-10.223731,94.9709244
9.1261034,19.3849106,28.5109138,-10.2588072,95.0420761
9.11763,19.379385,28.4969139,-10.261755,95.0451965
9.11763,19.379385,28.4969139,-10.261755,95.0387802
9.1261034,19.3849106,28.5109138,-10.2588072,94.9681625
9.1098442,19.3906116,28.5003548,-10.2807674,95.0457993
9.0851097,19.3907871,28.4757957,-10.3056765,95.1617584
9.078701,19.4355183,28.5141182,-10.3568172,95.1028519
9.0864868,19.4242916,28.5106773,-10.3378048,95.056488
9.0617523,19.4244652,28.4861183,-10.3627138,95.1569519
9.078701,19.4355183,28.5141182,-10.3568172,95.0919724
9.0390835,19.4748974,28.5138817,-10.4358149,95.0649872
9.0461807,19.4469185,28.493,-10.4007378,95.1359863
9.0228233,19.4805984,28.5033226,-10.4577751,95.1016388
9.0235119,19.4973507,28.5207634,-10.4738388,95.0781784
8.9994659,19.5142784,28.5136452,-10.5148125,95.1324005
8.9994659,19.5142784,28.5136452,-10.5148125,95.0887222
8.9994659,19.5142784,28.5136452,-10.5148125,95.1347504
8.975421,19.5312061,28.5065269,-10.5557852,95.2060471
8.9761095,19.5479584,28.5239677,-10.5718489,95.1886826
8.9774857,19.5814629,28.5588493,-10.6039772,95.1647339
8.9774857,19.5814629,28.5588493,-10.6039772,95.1306458
8.9696999,19.5926895,28.5622902,-10.6229897,95.1537628
8.98596,19.5869884,28.5728493,-10.6010284,95.1156693
8.9788628,19.6149673,28.593729,-10.6361046,95.1022949
8.9561939,19.6653996,28.6214924,-10.7092056,95.0886765
8.9555054,19.6486473,28.6040516,-10.6931419,95.1781845
8.9484081,19.6766262,28.6249332,-10.7282181,95.1304474
8.9568815,19.6821518,28.6389332,-10.7252693,95.1199951
8.9568815,19.6821518,28.6389332,-10.7252693,95.1257248
8.9342127,19.732584,28.6666965,-10.7983704,95.1022034
8.9497843,19.7101307,28.6598148,-10.7603455,95.1129684
8.9575701,19.698904,28.656374,-10.741333,95.1286774
8.942687,19.7381096,28.6806965,-10.7954216,95.0917969
8.9108553,19.766264,28.6770191,-10.8554077,95.1334305
8.9108553,19.766264,28.6770191,-10.8554077,95.1556396
8.9030695,19.7774887,28.68046,-10.8744192,95.1639099
8.9030695,19.7774887,28.68046,-10.8744192,95.1602783
8.8952837,19.7887154,28.6839008,-10.8934317,95.1418533
8.8627644,19.8001175,28.6627827,-10.9373531,95.188942
8.8627644,19.8001175,28.6627827,-10.9373531,95.2149048
8.8471928,19.8225708,28.6696644,-10.975378,95.2096481
8.839407,19.8337975,28.6731052,-10.9943905,95.169693
8.8231468,19.8394985,28.6625462,-11.0163507,95.2480392
8.8309326,19.8282719,28.6591053,-10.9973383,95.2651901
8.8556671,19.8280964,28.6836643,-10.9724293,95.2394028
8.8238354,19.8562508,28.679985,-11.0324154,95.2804108
8.7926922,19.9011574,28.6937485,-11.1084642,95.2538757
8.7926922,19.9011574,28.6937485,-11.1084642,95.2872086
8.8174267,19.9009819,28.7183075,-11.0835552,95.2421188
8.8103294,19.9289608,28.7391891,-11.1186314,95.1939468
8.8174267,19.9009819,28.7183075,-11.0835552,95.2548904
8.786972,19.9626408,28.7495117,-11.1756687,95.2273712
8.786972,19.9626408,28.7495117,-11.1756687,95.2354889
8.7947578,19.9514141,28.7460709,-11.1566563,95.2334595
8.7876596,19.979393,28.7669525,-11.1917324,95.246727
8.7876596,19.979393,28.7669525,-11.1917324,95.2488327
8.7805624,20.0073719,28.7878342,-11.2268085,95.2145844
8.7649908,20.0298233,28.7947159,-11.2648335,95.2225876
8.7494192,20.0522766,28.8015976,-11.3028574,95.2328186
8.7649908,20.0298233,28.7947159,-11.2648335,95.2518692
8.7494192,20.0522766,28.8015976,-11.3028574,95.2453384
8.718277,20.0971832,28.8153591,-11.3789072,95.3245163
8.742322,20.0802555,28.8224792,-11.3379335,95.2947159
8.7189646,20.1139355,28.8327999,-11.3949709,95.2389679
8.7027054,20.1196365,28.8222408,-11.4169312,95.3308792
8.7020168,20.1028843,28.8048,-11.4008675,95.3216019
8.7098026,20.0916576,28.8013611,-11.381855,95.3054428
8.6857567,20.1085854,28.794241,-11.4228287,95.3176651
8.6864452,20.1253376,28.8116817,-11.4388924,95.2552872
8.6857567,20.1085854,28.794241,-11.4228287,95.3057022
8.6623993,20.1422653,28.8045635,-11.4798651,95.3210297
8.6468277,20.1647186,28.8114452,-11.51789,95.3294678
8.6468277,20.1647186,28.8114452,-11.51789,95.309433
8.6305676,20.1704178,28.8008862,-11.5398502,95.3574371
8.6227827,20.1816444,28.804327,-11.5588627,95.3698883
8.6156845,20.2096233,28.8252087,-11.5939388,95.3518829
8.6001129,20.2320766,28.8320904,-11.6319637,95.3393555
8.5994253,20.2153244,28.8146496,-11.6159,95.4158554
8.5845413,20.25453,28.8389721,-11.6699886,95.3534164
8.5845413,20.25453,28.8389721,-11.6699886,95.3578339
8.5845413,20.25453,28.8389721,-11.6699886,95.3659134
8.5611849,20.2882099,28.8492947,-11.727025,95.3312759
8.5774441,20.2825089,28.8598537,-11.7050648,95.3337936
8.5774441,20.2825089,28.8598537,-11.7050648,95.3458481
8.5774441,20.2825089,28.8598537,-11.7050648,95.354126
8.5385151,20.3386421,28.877058,-11.8001261,95.3510971
8.5307293,20.3498688,28.8804989,-11.8191385,95.313324
8.5385151,20.3386421,28.877058,-11.8001261,95.3358917
8.5144701,20.3555698,28.8699398,-11.8410997,95.3479233
8.4988985,20.3780231,28.8768215,-11.8791237,95.3153152
8.4988985,20.3780231,28.8768215,-11.8791237,95.3471603
8.4988985,20.3780231,28.8768215,-11.8791237,95.3471603
8.4748526,20.394949,28.8697014,-11.9200974,95.3731079
8.4748526,20.394949,28.8697014,-11.9200974,95.3642883
8.4988985,20.3780231,28.8768215,-11.8791237,95.3304138
8.4748526,20.394949,28.8697014,-11.9200974,95.3437881
8.4748526,20.394949,28.8697014,-11.9200974,95.3287277
8.4267616,20.4288044,28.8554649,-12.0020428,95.3738098
8.4189758,20.4400311,28.8589058,-12.0210552,95.3299408
8.4189758,20.4400311,28.8589058,-12.0210552,95.3698578
8.4034042,20.4624844,28.8657875,-12.0590801,95.3684082
8.3871441,20.4681854,28.8552284,-12.0810404,95.4018631
